Div,Date,Time,Day_Time,HomeTeam,AwayTeam,FTR,HTR
BL,06/10/2019,12:30,Mañana,M'gladbach,Augsburg,H,H
BL,06/10/2019,14:30,Tarde,Wolfsburg,Union Berlin,H,D
BL,06/10/2019,17:00,Tarde,Ein Frankfurt,Werder Bremen,D,A
BL,18/10/2019,19:30,Noche,Ein Frankfurt,Leverkusen,H,H
BL,19/10/2019,14:30,Tarde,Augsburg,Bayern Munich,D,D
BL,19/10/2019,14:30,Tarde,Fortuna Dusseldorf,Mainz,H,D
BL,19/10/2019,14:30,Tarde,RB Leipzig,Wolfsburg,D,D
BL,19/10/2019,14:30,Tarde,Union Berlin,Freiburg,H,H
BL,19/10/2019,14:30,Tarde,Werder Bremen,Hertha,D,H
BL,19/10/2019,17:30,Tarde,Dortmund,M'gladbach,H,D
BL,20/10/2019,14:30,Tarde,FC Koln,Paderborn,H,H
BL,20/10/2019,17:00,Tarde,Hoffenheim,Schalke 04,H,D
BL,25/10/2019,19:30,Noche,Mainz,FC Koln,H,D
BL,26/10/2019,14:30,Tarde,Bayern Munich,Union Berlin,H,H
BL,26/10/2019,14:30,Tarde,Freiburg,RB Leipzig,H,H
BL,26/10/2019,14:30,Tarde,Hertha,Hoffenheim,A,A
BL,26/10/2019,14:30,Tarde,Paderborn,Fortuna Dusseldorf,H,H
BL,26/10/2019,14:30,Tarde,Schalke 04,Dortmund,D,D
BL,26/10/2019,17:30,Tarde,Leverkusen,Werder Bremen,D,D
BL,27/10/2019,14:30,Tarde,Wolfsburg,Augsburg,D,D
BL,27/10/2019,17:00,Tarde,M'gladbach,Ein Frankfurt,H,H
BL,01/11/2019,19:30,Noche,Hoffenheim,Paderborn,H,H
BL,02/11/2019,14:30,Tarde,Dortmund,Wolfsburg,H,D
BL,02/11/2019,14:30,Tarde,Ein Frankfurt,Bayern Munich,H,H
BL,02/11/2019,14:30,Tarde,Leverkusen,M'gladbach,A,A
BL,02/11/2019,14:30,Tarde,RB Leipzig,Mainz,H,H
BL,02/11/2019,14:30,Tarde,Werder Bremen,Freiburg,D,D
BL,02/11/2019,17:30,Tarde,Union Berlin,Hertha,H,D
BL,03/11/2019,14:30,Tarde,Fortuna Dusseldorf,FC Koln,H,H
BL,03/11/2019,17:00,Tarde,Augsburg,Schalke 04,A,D
BL,08/11/2019,19:30,Noche,FC Koln,Hoffenheim,A,H
BL,09/11/2019,14:30,Tarde,Hertha,RB Leipzig,A,A
BL,09/11/2019,14:30,Tarde,Mainz,Union Berlin,A,A
BL,09/11/2019,14:30,Tarde,Paderborn,Augsburg,A,A
BL,09/11/2019,14:30,Tarde,Schalke 04,Fortuna Dusseldorf,D,H
BL,09/11/2019,17:30,Tarde,Bayern Munich,Dortmund,H,H
BL,10/11/2019,12:30,Mañana,M'gladbach,Werder Bremen,H,H
BL,10/11/2019,14:30,Tarde,Wolfsburg,Leverkusen,A,A
BL,10/11/2019,17:00,Tarde,Freiburg,Ein Frankfurt,H,D
BL,22/11/2019,19:30,Noche,Dortmund,Paderborn,D,A
BL,23/11/2019,14:30,Tarde,Ein Frankfurt,Wolfsburg,A,A
BL,23/11/2019,14:30,Tarde,Fortuna Dusseldorf,Bayern Munich,A,A
BL,23/11/2019,14:30,Tarde,Leverkusen,Freiburg,D,D
BL,23/11/2019,14:30,Tarde,Union Berlin,M'gladbach,H,H
BL,23/11/2019,14:30,Tarde,Werder Bremen,Schalke 04,A,A
BL,23/11/2019,17:30,Tarde,RB Leipzig,FC Koln,H,H
BL,24/11/2019,14:30,Tarde,Augsburg,Hertha,H,H
BL,24/11/2019,17:00,Tarde,Hoffenheim,Mainz,A,A
BL,29/11/2019,19:30,Noche,Schalke 04,Union Berlin,H,D
BL,30/11/2019,14:30,Tarde,FC Koln,Augsburg,D,A
BL,30/11/2019,14:30,Tarde,Hertha,Dortmund,A,A
BL,30/11/2019,14:30,Tarde,Hoffenheim,Fortuna Dusseldorf,D,H
BL,30/11/2019,14:30,Tarde,Paderborn,RB Leipzig,A,A
BL,30/11/2019,17:30,Tarde,Bayern Munich,Leverkusen,A,A
BL,01/12/2019,14:30,Tarde,M'gladbach,Freiburg,H,D
BL,01/12/2019,17:00,Tarde,Wolfsburg,Werder Bremen,A,A
BL,02/12/2019,19:30,Noche,Mainz,Ein Frankfurt,H,A
BL,06/12/2019,19:30,Noche,Ein Frankfurt,Hertha,D,A
BL,07/12/2019,14:30,Tarde,Augsburg,Mainz,H,D
BL,07/12/2019,14:30,Tarde,Dortmund,Fortuna Dusseldorf,H,H
BL,07/12/2019,14:30,Tarde,Freiburg,Wolfsburg,H,D
BL,07/12/2019,14:30,Tarde,M'gladbach,Bayern Munich,H,D
BL,07/12/2019,14:30,Tarde,RB Leipzig,Hoffenheim,H,H
BL,07/12/2019,17:30,Tarde,Leverkusen,Schalke 04,H,H
BL,08/12/2019,14:30,Tarde,Union Berlin,FC Koln,H,H
BL,08/12/2019,17:00,Tarde,Werder Bremen,Paderborn,A,D
BL,13/12/2019,19:30,Noche,Hoffenheim,Augsburg,A,D
BL,14/12/2019,14:30,Tarde,Bayern Munich,Werder Bremen,H,H
BL,14/12/2019,14:30,Tarde,FC Koln,Leverkusen,H,D
BL,14/12/2019,14:30,Tarde,Hertha,Freiburg,H,D
BL,14/12/2019,14:30,Tarde,Mainz,Dortmund,A,A
BL,14/12/2019,14:30,Tarde,Paderborn,Union Berlin,D,D
BL,14/12/2019,17:30,Tarde,Fortuna Dusseldorf,RB Leipzig,A,A
BL,15/12/2019,14:30,Tarde,Wolfsburg,M'gladbach,H,D
BL,15/12/2019,17:00,Tarde,Schalke 04,Ein Frankfurt,H,D
BL,17/12/2019,17:30,Tarde,Werder Bremen,Mainz,A,A
BL,17/12/2019,19:30,Noche,Augsburg,Fortuna Dusseldorf,H,H
BL,17/12/2019,19:30,Noche,Dortmund,RB Leipzig,D,H
BL,17/12/2019,19:30,Noche,Union Berlin,Hoffenheim,A,D
BL,18/12/2019,17:30,Tarde,Leverkusen,Hertha,A,D
BL,18/12/2019,19:30,Noche,Ein Frankfurt,FC Koln,A,H
BL,18/12/2019,19:30,Noche,Freiburg,Bayern Munich,A,A
BL,18/12/2019,19:30,Noche,M'gladbach,Paderborn,H,D
BL,18/12/2019,19:30,Noche,Wolfsburg,Schalke 04,D,D
BL,20/12/2019,19:30,Noche,Hoffenheim,Dortmund,H,A
BL,21/12/2019,14:30,Tarde,Bayern Munich,Wolfsburg,H,D
BL,21/12/2019,14:30,Tarde,FC Koln,Werder Bremen,H,H
BL,21/12/2019,14:30,Tarde,Mainz,Leverkusen,A,D
BL,21/12/2019,14:30,Tarde,RB Leipzig,Augsburg,H,A
BL,21/12/2019,14:30,Tarde,Schalke 04,Freiburg,D,H
BL,21/12/2019,17:30,Tarde,Hertha,M'gladbach,D,D
BL,22/12/2019,14:30,Tarde,Fortuna Dusseldorf,Union Berlin,H,H
BL,22/12/2019,17:00,Tarde,Paderborn,Ein Frankfurt,H,H
BL,17/01/2020,19:30,Noche,Schalke 04,M'gladbach,H,D
BL,18/01/2020,14:30,Tarde,Augsburg,Dortmund,A,H
BL,18/01/2020,14:30,Tarde,FC Koln,Wolfsburg,H,H
BL,18/01/2020,14:30,Tarde,Fortuna Dusseldorf,Werder Bremen,A,D
BL,18/01/2020,14:30,Tarde,Hoffenheim,Ein Frankfurt,A,A
BL,18/01/2020,14:30,Tarde,Mainz,Freiburg,A,A
BL,18/01/2020,17:30,Tarde,RB Leipzig,Union Berlin,H,A
BL,19/01/2020,14:30,Tarde,Hertha,Bayern Munich,A,D
BL,19/01/2020,17:00,Tarde,Paderborn,Leverkusen,A,A
BL,24/01/2020,19:30,Noche,Dortmund,FC Koln,H,H
BL,25/01/2020,14:30,Tarde,Ein Frankfurt,RB Leipzig,H,D
BL,25/01/2020,14:30,Tarde,Freiburg,Paderborn,A,D
BL,25/01/2020,14:30,Tarde,M'gladbach,Mainz,H,D
BL,25/01/2020,14:30,Tarde,Union Berlin,Augsburg,H,D
BL,25/01/2020,14:30,Tarde,Wolfsburg,Hertha,A,D
BL,25/01/2020,17:30,Tarde,Bayern Munich,Schalke 04,H,H
BL,26/01/2020,14:30,Tarde,Werder Bremen,Hoffenheim,A,D
BL,26/01/2020,17:00,Tarde,Leverkusen,Fortuna Dusseldorf,H,H
BL,31/01/2020,19:30,Noche,Hertha,Schalke 04,D,D
BL,01/02/2020,14:30,Tarde,Augsburg,Werder Bremen,H,A
BL,01/02/2020,14:30,Tarde,Dortmund,Union Berlin,H,H
BL,01/02/2020,14:30,Tarde,Fortuna Dusseldorf,Ein Frankfurt,D,D
BL,01/02/2020,14:30,Tarde,Hoffenheim,Leverkusen,H,D
BL,01/02/2020,14:30,Tarde,Mainz,Bayern Munich,A,A
BL,01/02/2020,17:30,Tarde,RB Leipzig,M'gladbach,D,A
BL,02/02/2020,14:30,Tarde,FC Koln,Freiburg,H,H
BL,02/02/2020,17:00,Tarde,Paderborn,Wolfsburg,A,A
BL,07/02/2020,19:30,Noche,Ein Frankfurt,Augsburg,H,H
BL,08/02/2020,14:30,Tarde,Freiburg,Hoffenheim,H,H
BL,08/02/2020,14:30,Tarde,Hertha,Mainz,A,A
BL,08/02/2020,14:30,Tarde,Schalke 04,Paderborn,D,D
BL,08/02/2020,14:30,Tarde,Werder Bremen,Union Berlin,A,D
BL,08/02/2020,14:30,Tarde,Wolfsburg,Fortuna Dusseldorf,D,A
BL,08/02/2020,17:30,Tarde,Leverkusen,Dortmund,H,D
BL,09/02/2020,17:00,Tarde,Bayern Munich,RB Leipzig,D,D
BL,14/02/2020,19:30,Noche,Dortmund,Ein Frankfurt,H,H
BL,15/02/2020,14:30,Tarde,Augsburg,Freiburg,D,H
BL,15/02/2020,14:30,Tarde,Hoffenheim,Wolfsburg,A,D
BL,15/02/2020,14:30,Tarde,Paderborn,Hertha,A,A
BL,15/02/2020,14:30,Tarde,RB Leipzig,Werder Bremen,H,H
BL,15/02/2020,14:30,Tarde,Union Berlin,Leverkusen,A,D
BL,15/02/2020,17:30,Tarde,Fortuna Dusseldorf,M'gladbach,A,D
BL,16/02/2020,14:30,Tarde,FC Koln,Bayern Munich,A,A
BL,16/02/2020,17:00,Tarde,Mainz,Schalke 04,D,D
BL,21/02/2020,19:30,Noche,Bayern Munich,Paderborn,H,D
BL,22/02/2020,14:30,Tarde,Freiburg,Fortuna Dusseldorf,A,A
BL,22/02/2020,14:30,Tarde,Hertha,FC Koln,A,A
BL,22/02/2020,14:30,Tarde,M'gladbach,Hoffenheim,D,H
BL,22/02/2020,14:30,Tarde,Werder Bremen,Dortmund,A,D
BL,22/02/2020,17:30,Tarde,Schalke 04,RB Leipzig,A,A
BL,23/02/2020,14:30,Tarde,Leverkusen,Augsburg,H,H
BL,23/02/2020,17:00,Tarde,Wolfsburg,Mainz,H,H
BL,24/02/2020,19:30,Noche,Ein Frankfurt,Union Berlin,A,D
BL,28/02/2020,19:30,Noche,Fortuna Dusseldorf,Hertha,D,H
BL,29/02/2020,14:30,Tarde,Augsburg,M'gladbach,A,D
BL,29/02/2020,14:30,Tarde,Dortmund,Freiburg,H,H
BL,29/02/2020,14:30,Tarde,Hoffenheim,Bayern Munich,A,A
BL,29/02/2020,14:30,Tarde,Mainz,Paderborn,H,H
BL,29/02/2020,17:30,Tarde,FC Koln,Schalke 04,H,H
BL,01/03/2020,12:30,Mañana,Union Berlin,Wolfsburg,D,H
BL,01/03/2020,14:30,Tarde,RB Leipzig,Leverkusen,D,D
BL,06/03/2020,19:00,Noche,Paderborn,FC Koln,A,A
BL,07/03/2020,14:30,Tarde,Freiburg,Union Berlin,H,H
BL,07/03/2020,14:30,Tarde,Hertha,Werder Bremen,D,A
BL,07/03/2020,14:30,Tarde,Leverkusen,Ein Frankfurt,H,H
BL,07/03/2020,14:30,Tarde,Schalke 04,Hoffenheim,D,H
BL,07/03/2020,14:30,Tarde,Wolfsburg,RB Leipzig,D,D
BL,07/03/2020,17:30,Tarde,M'gladbach,Dortmund,A,A
BL,08/03/2020,14:30,Tarde,Bayern Munich,Augsburg,H,D
BL,08/03/2020,17:00,Tarde,Mainz,Fortuna Dusseldorf,D,D
BL,11/03/2020,17:30,Tarde,M'gladbach,FC Koln,H,H
BL,16/05/2020,14:30,Tarde,Augsburg,Wolfsburg,A,A
BL,16/05/2020,14:30,Tarde,Dortmund,Schalke 04,H,H
BL,16/05/2020,14:30,Tarde,Fortuna Dusseldorf,Paderborn,D,D
BL,16/05/2020,14:30,Tarde,Hoffenheim,Hertha,A,D
BL,16/05/2020,14:30,Tarde,RB Leipzig,Freiburg,D,A
BL,16/05/2020,17:30,Tarde,Ein Frankfurt,M'gladbach,A,A
BL,17/05/2020,14:30,Tarde,FC Koln,Mainz,D,H
BL,17/05/2020,17:00,Tarde,Union Berlin,Bayern Munich,A,A
BL,18/05/2020,19:30,Noche,Werder Bremen,Leverkusen,A,A
BL,22/05/2020,19:30,Noche,Hertha,Union Berlin,H,D
BL,23/05/2020,14:30,Tarde,Freiburg,Werder Bremen,A,A
BL,23/05/2020,14:30,Tarde,M'gladbach,Leverkusen,A,A
BL,23/05/2020,14:30,Tarde,Paderborn,Hoffenheim,D,D
BL,23/05/2020,14:30,Tarde,Wolfsburg,Dortmund,A,A
BL,23/05/2020,17:30,Tarde,Bayern Munich,Ein Frankfurt,H,H
BL,24/05/2020,12:30,Mañana,Schalke 04,Augsburg,A,A
BL,24/05/2020,14:30,Tarde,Mainz,RB Leipzig,A,A
BL,24/05/2020,17:00,Tarde,FC Koln,Fortuna Dusseldorf,D,A
BL,26/05/2020,17:30,Tarde,Dortmund,Bayern Munich,A,A
BL,26/05/2020,19:30,Noche,Ein Frankfurt,Freiburg,D,D
BL,26/05/2020,19:30,Noche,Leverkusen,Wolfsburg,A,A
BL,26/05/2020,19:30,Noche,Werder Bremen,M'gladbach,D,D
BL,27/05/2020,17:30,Tarde,RB Leipzig,Hertha,D,D
BL,27/05/2020,19:30,Noche,Augsburg,Paderborn,D,D
BL,27/05/2020,19:30,Noche,Fortuna Dusseldorf,Schalke 04,H,D
BL,27/05/2020,19:30,Noche,Hoffenheim,FC Koln,H,H
BL,27/05/2020,19:30,Noche,Union Berlin,Mainz,D,D
BL,29/05/2020,19:30,Noche,Freiburg,Leverkusen,A,D
BL,30/05/2020,14:30,Tarde,Hertha,Augsburg,H,H
BL,30/05/2020,14:30,Tarde,Mainz,Hoffenheim,A,A
BL,30/05/2020,14:30,Tarde,Schalke 04,Werder Bremen,A,A
BL,30/05/2020,14:30,Tarde,Wolfsburg,Ein Frankfurt,A,A
BL,30/05/2020,17:30,Tarde,Bayern Munich,Fortuna Dusseldorf,H,H
BL,31/05/2020,14:30,Tarde,M'gladbach,Union Berlin,H,H
BL,31/05/2020,17:00,Tarde,Paderborn,Dortmund,A,D
BL,01/06/2020,19:30,Noche,FC Koln,RB Leipzig,A,A
BL,03/06/2020,19:30,Noche,Werder Bremen,Ein Frankfurt,A,D
BL,05/06/2020,19:30,Noche,Freiburg,M'gladbach,H,D
BL,06/06/2020,14:30,Tarde,Ein Frankfurt,Mainz,A,A
BL,06/06/2020,14:30,Tarde,Fortuna Dusseldorf,Hoffenheim,D,D
BL,06/06/2020,14:30,Tarde,Leverkusen,Bayern Munich,A,A
BL,06/06/2020,14:30,Tarde,RB Leipzig,Paderborn,D,H
BL,06/06/2020,17:30,Tarde,Dortmund,Hertha,H,D
BL,07/06/2020,12:30,Mañana,Werder Bremen,Wolfsburg,A,D
BL,07/06/2020,14:30,Tarde,Union Berlin,Schalke 04,D,D
BL,07/06/2020,17:00,Tarde,Augsburg,FC Koln,D,D
BL,12/06/2020,19:30,Noche,Hoffenheim,RB Leipzig,A,A
BL,13/06/2020,14:30,Tarde,FC Koln,Union Berlin,A,A
BL,13/06/2020,14:30,Tarde,Fortuna Dusseldorf,Dortmund,A,D
BL,13/06/2020,14:30,Tarde,Hertha,Ein Frankfurt,A,H
BL,13/06/2020,14:30,Tarde,Paderborn,Werder Bremen,A,A
BL,13/06/2020,14:30,Tarde,Wolfsburg,Freiburg,D,H
BL,13/06/2020,17:30,Tarde,Bayern Munich,M'gladbach,H,D
BL,14/06/2020,14:30,Tarde,Mainz,Augsburg,A,A
BL,14/06/2020,17:00,Tarde,Schalke 04,Leverkusen,D,D
BL,16/06/2020,17:30,Tarde,M'gladbach,Wolfsburg,H,H
BL,16/06/2020,19:30,Noche,Freiburg,Hertha,H,D
BL,16/06/2020,19:30,Noche,Union Berlin,Paderborn,H,H
BL,16/06/2020,19:30,Noche,Werder Bremen,Bayern Munich,A,A
BL,17/06/2020,17:30,Tarde,Ein Frankfurt,Schalke 04,H,H
BL,17/06/2020,19:30,Noche,Augsburg,Hoffenheim,A,D
BL,17/06/2020,19:30,Noche,Dortmund,Mainz,A,A
BL,17/06/2020,19:30,Noche,Leverkusen,FC Koln,H,H
BL,17/06/2020,19:30,Noche,RB Leipzig,Fortuna Dusseldorf,D,D
BL,20/06/2020,14:30,Tarde,Bayern Munich,Freiburg,H,H
BL,20/06/2020,14:30,Tarde,FC Koln,Ein Frankfurt,D,H
BL,20/06/2020,14:30,Tarde,Fortuna Dusseldorf,Augsburg,D,D
BL,20/06/2020,14:30,Tarde,Hertha,Leverkusen,H,H
BL,20/06/2020,14:30,Tarde,Hoffenheim,Union Berlin,H,H
BL,20/06/2020,14:30,Tarde,Mainz,Werder Bremen,H,H
BL,20/06/2020,14:30,Tarde,Paderborn,M'gladbach,A,A
BL,20/06/2020,14:30,Tarde,RB Leipzig,Dortmund,A,A
BL,20/06/2020,14:30,Tarde,Schalke 04,Wolfsburg,A,A
BL,27/06/2020,14:30,Tarde,Augsburg,RB Leipzig,A,A
BL,27/06/2020,14:30,Tarde,Dortmund,Hoffenheim,A,A
BL,27/06/2020,14:30,Tarde,Ein Frankfurt,Paderborn,H,H
BL,27/06/2020,14:30,Tarde,Freiburg,Schalke 04,H,H
BL,27/06/2020,14:30,Tarde,Leverkusen,Mainz,H,H
BL,27/06/2020,14:30,Tarde,M'gladbach,Hertha,H,H
BL,27/06/2020,14:30,Tarde,Union Berlin,Fortuna Dusseldorf,H,H
BL,27/06/2020,14:30,Tarde,Werder Bremen,FC Koln,H,H
BL,27/06/2020,14:30,Tarde,Wolfsburg,Bayern Munich,A,A
LLG,11/08/2023,18:30,Tarde,Almeria,Vallecano,A,A
LLG,11/08/2023,21:00,Noche,Sevilla,Valencia,A,D
LLG,12/08/2023,16:00,Tarde,Sociedad,Girona,D,H
LLG,12/08/2023,18:30,Tarde,Las Palmas,Mallorca,D,H
LLG,12/08/2023,20:30,Noche,Ath Bilbao,Real Madrid,A,A
LLG,13/08/2023,16:00,Tarde,Celta,Osasuna,A,A
LLG,13/08/2023,18:30,Tarde,Villarreal,Betis,A,A
LLG,13/08/2023,20:30,Noche,Getafe,Barcelona,D,D
LLG,14/08/2023,18:30,Tarde,Cadiz,Alaves,H,H
LLG,14/08/2023,20:30,Noche,Ath Madrid,Granada,H,H
LLG,18/08/2023,18:30,Tarde,Mallorca,Villarreal,A,D
LLG,18/08/2023,20:30,Noche,Valencia,Las Palmas,H,D
LLG,19/08/2023,16:00,Tarde,Sociedad,Celta,D,H
LLG,19/08/2023,18:30,Tarde,Almeria,Real Madrid,A,D
LLG,19/08/2023,20:30,Noche,Osasuna,Ath Bilbao,A,A
LLG,20/08/2023,18:00,Tarde,Girona,Getafe,H,H
LLG,20/08/2023,18:30,Tarde,Barcelona,Cadiz,H,D
LLG,20/08/2023,20:30,Noche,Betis,Ath Madrid,D,D
LLG,21/08/2023,18:00,Tarde,Alaves,Sevilla,H,D
LLG,21/08/2023,20:30,Noche,Granada,Vallecano,A,D
LLG,25/08/2023,18:30,Tarde,Las Palmas,Sociedad,D,D
LLG,25/08/2023,20:30,Noche,Celta,Real Madrid,A,D
LLG,26/08/2023,18:00,Tarde,Cadiz,Almeria,D,D
LLG,26/08/2023,18:30,Tarde,Granada,Mallorca,H,D
LLG,26/08/2023,20:30,Noche,Sevilla,Girona,A,D
LLG,27/08/2023,16:30,Tarde,Villarreal,Barcelona,A,D
LLG,27/08/2023,18:30,Tarde,Valencia,Osasuna,A,A
LLG,27/08/2023,20:30,Noche,Ath Bilbao,Betis,H,H
LLG,28/08/2023,18:30,Tarde,Getafe,Alaves,H,D
LLG,28/08/2023,20:30,Noche,Vallecano,Ath Madrid,A,A
LLG,01/09/2023,18:30,Tarde,Cadiz,Villarreal,H,H
LLG,01/09/2023,21:00,Noche,Almeria,Celta,A,A
LLG,02/09/2023,13:00,Mañana,Sociedad,Granada,H,H
LLG,02/09/2023,15:15,Tarde,Real Madrid,Getafe,H,A
LLG,02/09/2023,17:30,Tarde,Alaves,Valencia,H,H
LLG,02/09/2023,20:00,Noche,Betis,Vallecano,H,D
LLG,03/09/2023,13:00,Mañana,Girona,Las Palmas,H,D
LLG,03/09/2023,15:15,Tarde,Mallorca,Ath Bilbao,D,D
LLG,03/09/2023,20:00,Noche,Osasuna,Barcelona,A,A
LLG,15/09/2023,20:00,Noche,Vallecano,Alaves,H,H
LLG,16/09/2023,13:00,Mañana,Ath Bilbao,Cadiz,H,D
LLG,16/09/2023,15:15,Tarde,Valencia,Ath Madrid,H,H
LLG,16/09/2023,17:30,Tarde,Celta,Mallorca,A,D
LLG,16/09/2023,20:00,Noche,Barcelona,Betis,H,H
LLG,17/09/2023,13:00,Mañana,Getafe,Osasuna,H,D
LLG,17/09/2023,15:15,Tarde,Villarreal,Almeria,H,D
LLG,17/09/2023,17:30,Tarde,Sevilla,Las Palmas,H,D
LLG,17/09/2023,20:00,Noche,Real Madrid,Sociedad,H,A
LLG,18/09/2023,20:00,Noche,Granada,Girona,A,A
LLG,22/09/2023,20:00,Noche,Alaves,Ath Bilbao,A,A
LLG,23/09/2023,13:00,Mañana,Girona,Mallorca,H,H
LLG,23/09/2023,15:15,Tarde,Osasuna,Sevilla,D,D
LLG,23/09/2023,17:30,Tarde,Barcelona,Celta,H,A
LLG,23/09/2023,20:00,Noche,Almeria,Valencia,D,A
LLG,24/09/2023,13:00,Mañana,Sociedad,Getafe,H,A
LLG,24/09/2023,15:15,Tarde,Vallecano,Villarreal,D,D
LLG,24/09/2023,17:30,Tarde,Betis,Cadiz,D,A
LLG,24/09/2023,17:30,Tarde,Las Palmas,Granada,H,D
LLG,24/09/2023,20:00,Noche,Ath Madrid,Real Madrid,H,H
LLG,26/09/2023,18:00,Tarde,Sevilla,Almeria,H,H
LLG,26/09/2023,20:30,Noche,Mallorca,Barcelona,D,H
LLG,27/09/2023,18:00,Tarde,Ath Bilbao,Getafe,D,H
LLG,27/09/2023,18:00,Tarde,Real Madrid,Las Palmas,H,H
LLG,27/09/2023,18:00,Tarde,Villarreal,Girona,A,D
LLG,27/09/2023,20:30,Noche,Cadiz,Vallecano,D,D
LLG,27/09/2023,20:30,Noche,Valencia,Sociedad,A,A
LLG,28/09/2023,18:00,Tarde,Celta,Alaves,D,H
LLG,28/09/2023,18:00,Tarde,Granada,Betis,D,D
LLG,28/09/2023,20:30,Noche,Osasuna,Ath Madrid,A,A
LLG,29/09/2023,20:00,Noche,Barcelona,Sevilla,H,D
LLG,30/09/2023,13:00,Mañana,Getafe,Villarreal,D,D
LLG,30/09/2023,15:15,Tarde,Vallecano,Mallorca,D,D
LLG,30/09/2023,17:30,Tarde,Girona,Real Madrid,A,A
LLG,30/09/2023,20:00,Noche,Sociedad,Ath Bilbao,H,H
LLG,01/10/2023,13:00,Mañana,Almeria,Granada,D,H
LLG,01/10/2023,15:15,Tarde,Alaves,Osasuna,A,A
LLG,01/10/2023,20:00,Noche,Ath Madrid,Cadiz,H,A
LLG,01/10/2023,20:00,Noche,Betis,Valencia,H,H
LLG,02/10/2023,20:00,Noche,Las Palmas,Celta,H,D
LLG,06/10/2023,20:00,Noche,Ath Bilbao,Almeria,H,H
LLG,07/10/2023,13:00,Mañana,Cadiz,Girona,A,D
LLG,07/10/2023,15:15,Tarde,Real Madrid,Osasuna,H,H
LLG,07/10/2023,17:30,Tarde,Mallorca,Valencia,D,D
LLG,07/10/2023,20:00,Noche,Sevilla,Vallecano,D,A
LLG,08/10/2023,13:00,Mañana,Villarreal,Las Palmas,A,A
LLG,08/10/2023,15:15,Tarde,Ath Madrid,Sociedad,H,H
LLG,08/10/2023,17:30,Tarde,Alaves,Betis,D,D
LLG,08/10/2023,17:30,Tarde,Celta,Getafe,D,D
LLG,08/10/2023,20:00,Noche,Granada,Barcelona,D,H
LLG,20/10/2023,20:00,Noche,Osasuna,Granada,H,H
LLG,21/10/2023,13:00,Mañana,Sociedad,Mallorca,H,D
LLG,21/10/2023,15:15,Tarde,Getafe,Betis,D,D
LLG,21/10/2023,17:30,Tarde,Sevilla,Real Madrid,D,D
LLG,21/10/2023,20:00,Noche,Celta,Ath Madrid,A,A
LLG,22/10/2023,13:00,Mañana,Las Palmas,Vallecano,A,D
LLG,22/10/2023,15:15,Tarde,Girona,Almeria,H,H
LLG,22/10/2023,17:30,Tarde,Villarreal,Alaves,D,D
LLG,22/10/2023,20:00,Noche,Barcelona,Ath Bilbao,H,D
LLG,23/10/2023,20:00,Noche,Valencia,Cadiz,H,H
LLG,27/10/2023,20:00,Noche,Girona,Celta,H,D
LLG,28/10/2023,13:00,Mañana,Almeria,Las Palmas,A,A
LLG,28/10/2023,15:15,Tarde,Barcelona,Real Madrid,A,H
LLG,28/10/2023,17:30,Tarde,Mallorca,Getafe,D,D
LLG,28/10/2023,20:00,Noche,Cadiz,Sevilla,D,H
LLG,29/10/2023,13:00,Mañana,Betis,Osasuna,H,H
LLG,29/10/2023,15:15,Tarde,Vallecano,Sociedad,D,D
LLG,29/10/2023,17:30,Tarde,Ath Bilbao,Valencia,D,H
LLG,29/10/2023,20:00,Noche,Ath Madrid,Alaves,H,H
LLG,30/10/2023,20:00,Noche,Granada,Villarreal,A,A
LLG,03/11/2023,20:00,Noche,Las Palmas,Ath Madrid,H,D
LLG,04/11/2023,13:00,Mañana,Osasuna,Girona,A,D
LLG,04/11/2023,15:15,Tarde,Betis,Mallorca,H,H
LLG,04/11/2023,17:30,Tarde,Celta,Sevilla,D,H
LLG,04/11/2023,20:00,Noche,Sociedad,Barcelona,A,D
LLG,05/11/2023,13:00,Mañana,Alaves,Almeria,H,D
LLG,05/11/2023,15:15,Tarde,Valencia,Granada,H,H
LLG,05/11/2023,17:30,Tarde,Villarreal,Ath Bilbao,A,A
LLG,05/11/2023,20:00,Noche,Real Madrid,Vallecano,D,D
LLG,06/11/2023,20:00,Noche,Getafe,Cadiz,H,D
LLG,10/11/2023,20:00,Noche,Ath Bilbao,Celta,H,D
LLG,11/11/2023,13:00,Mañana,Vallecano,Girona,A,D
LLG,11/11/2023,15:15,Tarde,Almeria,Sociedad,A,D
LLG,11/11/2023,17:30,Tarde,Granada,Getafe,D,D
LLG,11/11/2023,17:30,Tarde,Osasuna,Las Palmas,D,D
LLG,11/11/2023,20:00,Noche,Real Madrid,Valencia,H,H
LLG,12/11/2023,15:15,Tarde,Barcelona,Alaves,H,A
LLG,12/11/2023,17:30,Tarde,Sevilla,Betis,D,D
LLG,12/11/2023,20:00,Noche,Ath Madrid,Villarreal,H,D
LLG,24/11/2023,20:00,Noche,Alaves,Granada,H,H
LLG,25/11/2023,13:00,Mañana,Vallecano,Barcelona,D,H
LLG,25/11/2023,15:15,Tarde,Valencia,Celta,D,D
LLG,25/11/2023,17:30,Tarde,Getafe,Almeria,H,H
LLG,25/11/2023,20:00,Noche,Ath Madrid,Mallorca,H,D
LLG,26/11/2023,13:00,Mañana,Villarreal,Osasuna,H,D
LLG,26/11/2023,15:15,Tarde,Sociedad,Sevilla,H,H
